Season,HomeTeam,AwayTeam,FTG,FTR,HTG,HTR,S,ST,C,F,Y,Rn,R1,LSR,CSR,LHAP,LMP,LMHAP,Result
1937,2006-07,Reading,Man City,-1,0,1.0,-1,-13.0,-4.0,7.0,-15.0,-3.0,1.0,0.0,-6,0,3,0,0,3
1938,2006-07,Bolton,Middlesbrough,-1,1,-2.0,-1,-12.0,-7.0,3.0,3.0,5.0,1.0,0.0,6,0,7,-6,3,1
1939,2006-07,Charlton,Portsmouth,2,3,-1.0,1,-9.0,-5.0,1.0,-10.0,-4.0,1.0,0.0,4,0,6,6,6,0
1940,2006-07,Everton,Wigan,4,3,1.0,1,-8.0,-7.0,-11.0,14.0,0.0,1.0,0.0,-1,0,3,-3,-3,1
1941,2006-07,Sheffield United,Reading,-2,-2,-2.0,-3,7.0,0.0,-7.0,12.0,3.0,-1.0,0.0,0,0,2,0,0,0
1942,2006-07,Watford,Aston Villa,-2,-3,-1.0,-1,8.0,2.0,-2.0,14.0,-3.0,0.0,0.0,-5,0,0,0,0,1
1943,2006-07,Blackburn,Man City,0,-2,-1.0,-1,3.0,-5.0,4.0,-4.0,2.0,-1.0,0.0,9,0,4,3,0,3
1944,2006-07,Chelsea,Liverpool,3,3,0.0,4,-8.0,0.0,-8.0,-11.0,-1.0,0.0,0.0,2,0,5,9,3,3
1945,2006-07,Man United,Arsenal,4,5,2.0,4,-1.0,1.0,-5.0,13.0,0.0,0.0,0.0,2,0,1,9,6,0
1946,2006-07,Tottenham,Fulham,-2,0,-2.0,-5,11.0,6.0,-3.0,-10.0,-2.0,-1.0,0.0,7,0,9,-3,3,1
1947,2006-07,West Ham,Newcastle,-1,1,-2.0,-6,-25.0,-23.0,-24.0,-5.0,0.0,0.0,0.0,-2,0,7,-9,0,0
1948,2006-07,Liverpool,Newcastle,-1,0,2.0,1,10.0,-2.0,7.0,6.0,0.0,0.0,0.0,4,0,8,6,6,3
1949,2006-07,Arsenal,Sheffield United,2,4,0.0,1,51.0,25.0,28.0,24.0,4.0,0.0,0.0,17,0,9,0,0,3
1950,2006-07,Aston Villa,Charlton,0,2,3.0,5,-2.0,5.0,-10.0,9.0,2.0,-1.0,0.0,-3,0,12,3,6,3
1951,2006-07,Fulham,Chelsea,-5,-2,-2.0,-2,-7.0,-8.0,0.0,13.0,3.0,0.0,0.0,-11,-6,0,-9,-3,0
1952,2006-07,Liverpool,Tottenham,2,2,1.0,1,10.0,4.0,-1.0,5.0,1.0,0.0,0.0,2,6,11,0,3,3
1953,2006-07,Man City,West Ham,-4,-4,2.0,-1,1.0,-1.0,-6.0,7.0,4.0,1.0,0.0,-6,-4,-8,0,3,3
1954,2006-07,Middlesbrough,Blackburn,-1,-3,-1.0,-3,2.0,-3.0,-3.0,-3.0,0.0,0.0,0.0,-8,-1,-3,-3,-3,0
1955,2006-07,Reading,Man United,-8,-1,-1.0,-3,-19.0,-12.0,9.0,-13.0,2.0,0.0,0.0,-19,-4,4,0,0,1
1956,2006-07,Wigan,Watford,3,2,1.0,2,0.0,12.0,5.0,5.0,5.0,0.0,0.0,11,3,3,0,0,1
1957,2006-07,Newcastle,Everton,-4,-4,-2.0,-3,14.0,5.0,8.0,-8.0,2.0,-1.0,0.0,4,-8,4,0,6,1
1958,2006-07,Portsmouth,Bolton,1,2,-2.0,-1,0.0,-1.0,1.0,-12.0,-2.0,0.0,0.0,-9,7,0,-3,3,0
1959,2006-07,Bolton,Liverpool,-1,5,0.0,3,-10.0,-6.0,2.0,-20.0,-1.0,0.0,0.0,-5,1,8,-3,3,3
1960,2006-07,Charlton,Arsenal,-5,-9,-1.0,-2,-20.0,-20.0,-3.0,-3.0,-6.0,0.0,0.0,-9,-10,-6,-15,-6,0
1961,2006-07,Chelsea,Aston Villa,2,4,0.0,0,5.0,-1.0,4.0,5.0,4.0,1.0,0.0,15,5,12,3,9,1
1962,2006-07,Everton,Man City,5,2,3.0,3,7.0,5.0,-1.0,31.0,3.0,0.0,0.0,4,7,5,3,6,1
1963,2006-07,Sheffield United,Middlesbrough,-4,-1,-2.0,-5,15.0,9.0,2.0,-5.0,-5.0,0.0,0.0,-7,-4,-3,0,0,3
1964,2006-07,Blackburn,Wigan,4,5,3.0,3,-7.0,-4.0,2.0,-8.0,-1.0,0.0,0.0,4,4,5,3,0,3
1965,2006-07,Man United,Newcastle,-1,0,0.0,3,-3.0,-6.0,0.0,-3.0,-2.0,-1.0,0.0,5,10,3,12,6,3
1966,2006-07,Tottenham,Portsmouth,-2,1,-1.0,2,-17.0,-16.0,1.0,-4.0,0.0,0.0,0.0,12,-14,7,9,9,3
1967,2006-07,West Ham,Reading,1,1,0.0,2,21.0,8.0,14.0,41.0,5.0,0.0,0.0,12,-7,7,0,0,0
1968,2006-07,Watford,Fulham,-1,0,-1.0,0,9.0,5.0,2.0,-9.0,-2.0,0.0,0.0,-9,-7,0,0,0,1
1969,2006-07,Arsenal,Watford,2,5,0.0,1,16.0,16.0,0.0,-18.0,0.0,0.0,0.0,17,11,6,0,0,3
1970,2006-07,Aston Villa,Tottenham,1,1,0.0,0,-1.0,-1.0,-8.0,6.0,0.0,0.0,0.0,-11,7,11,3,6,1
1971,2006-07,Liverpool,Blackburn,3,2,1.0,2,21.0,11.0,13.0,13.0,1.0,0.0,0.0,3,-1,6,9,6,1
1972,2006-07,Man City,Sheffield United,5,4,2.0,2,43.0,21.0,11.0,40.0,5.0,0.0,0.0,6,6,7,0,0,1
1973,2006-07,Middlesbrough,Everton,-3,-2,-2.0,-4,-6.0,-8.0,-4.0,-1.0,-2.0,-1.0,0.0,-3,-11,-2,-9,0,3
1974,2006-07,Portsmouth,West Ham,-1,-2,1.0,-1,12.0,10.0,12.0,-12.0,-4.0,0.0,0.0,-8,12,0,3,0,3
1975,2006-07,Reading,Chelsea,1,5,1.0,6,-26.0,-14.0,-11.0,-37.0,-5.0,0.0,0.0,-20,-5,5,0,0,0
1976,2006-07,Wigan,Man United,-7,-4,-3.0,-1,-12.0,-7.0,-9.0,18.0,10.0,-1.0,0.0,-8,-15,3,-6,-3,0
1977,2006-07,Newcastle,Bolton,-1,0,0.0,0,9.0,8.0,-2.0,1.0,2.0,1.0,0.0,1,-9,9,-3,6,0
1978,2006-07,Fulham,Charlton,-1,-1,-3.0,-5,-4.0,-2.0,3.0,13.0,3.0,0.0,0.0,1,8,1,3,6,3
1979,2006-07,Aston Villa,Fulham,0,2,0.0,0,4.0,2.0,-3.0,0.0,-2.0,0.0,0.0,-4,4,11,6,6,1
1980,2006-07,Charlton,Watford,1,-1,1.0,2,8.0,7.0,6.0,10.0,1.0,0.0,0.0,8,-1,0,0,0,1
1981,2006-07,Chelsea,Portsmouth,3,4,1.0,2,-7.0,-13.0,3.0,-9.0,1.0,1.0,0.0,16,2,10,15,9,3
1982,2006-07,Everton,Sheffield United,3,2,2.0,4,38.0,23.0,27.0,41.0,6.0,1.0,0.0,10,9,9,0,0,3
1983,2006-07,Wigan,Man City,0,-1,2.0,6,-3.0,-5.0,-15.0,6.0,1.0,-2.0,0.0,5,-5,6,6,3,3
1984,2006-07,Blackburn,Bolton,-1,-2,1.0,1,15.0,7.0,7.0,5.0,2.0,0.0,0.0,2,-7,3,-3,-6,0
1985,2006-07,Man United,Liverpool,2,3,1.0,3,9.0,3.0,-5.0,-7.0,0.0,0.0,0.0,1,8,8,6,3,3
1986,2006-07,Middlesbrough,Newcastle,1,2,-1.0,-1,-5.0,-4.0,5.0,-8.0,-3.0,-1.0,0.0,-7,2,2,-6,-6,3
1987,2006-07,Reading,Arsenal,-2,-3,-1.0,-3,-25.0,-20.0,-3.0,-7.0,0.0,1.0,0.0,-17,-1,4,0,0,0
1988,2006-07,Tottenham,West Ham,0,1,0.0,1,-20.0,-8.0,-8.0,-11.0,-5.0,1.0,0.0,4,4,7,-3,3,3
1989,2006-07,Arsenal,Everton,6,7,3.0,3,14.0,5.0,-10.0,-21.0,-2.0,-1.0,0.0,7,2,3,6,9,1
1990,2006-07,Bolton,Man United,-2,2,-4.0,-5,-20.0,-10.0,-9.0,10.0,3.0,1.0,0.0,-6,-2,0,-12,-6,0
1991,2006-07,Fulham,Wigan,1,0,-1.0,-3,-22.0,-19.0,-5.0,3.0,4.0,0.0,0.0,-2,7,5,0,3,0
1992,2006-07,Liverpool,Aston Villa,-2,-2,-2.0,-3,20.0,8.0,12.0,0.0,3.0,0.0,0.0,13,-5,9,12,9,3
1993,2006-07,Newcastle,Charlton,-1,-1,0.0,1,-10.0,-7.0,-9.0,3.0,-3.0,0.0,0.0,6,4,7,0,3,1
1994,2006-07,Portsmouth,Reading,4,3,2.0,4,37.0,13.0,19.0,42.0,6.0,0.0,0.0,4,3,9,0,0,3
1995,2006-07,Sheffield United,Chelsea,-4,0,-3.0,0,-5.0,2.0,10.0,-20.0,-1.0,0.0,0.0,-20,-15,2,0,0,0
1996,2006-07,Watford,Tottenham,-1,1,0.0,0,-6.0,-5.0,2.0,9.0,-4.0,0.0,0.0,-16,-4,2,0,0,1
1997,2006-07,West Ham,Blackburn,-4,-6,-1.0,-5,-10.0,-9.0,9.0,-18.0,4.0,-1.0,0.0,-3,-8,2,6,9,3
1998,2006-07,Man City,Middlesbrough,-3,-2,-1.0,-3,-13.0,-13.0,-7.0,9.0,-3.0,0.0,0.0,-1,-1,0,-9,-6,3
1999,2006-07,Bolton,Wigan,0,4,-2.0,-3,-8.0,-1.0,9.0,15.0,6.0,1.0,0.0,2,11,5,-3,0,0
2000,2006-07,Charlton,Man City,-6,-7,-4.0,-4,-12.0,-14.0,1.0,-1.0,1.0,0.0,0.0,2,-6,0,-9,-6,3
2001,2006-07,Fulham,Everton,1,0,-1.0,-4,-3.0,-5.0,-8.0,-5.0,-1.0,0.0,0.0,-1,-4,4,3,9,3
2002,2006-07,Liverpool,Reading,4,4,3.0,3,50.0,20.0,21.0,38.0,4.0,0.0,0.0,18,1,13,0,0,3
2003,2006-07,Man United,Portsmouth,7,5,2.0,2,-6.0,0.0,-10.0,-16.0,-1.0,-1.0,0.0,15,3,8,3,9,3
2004,2006-07,Newcastle,Sheffield United,1,1,1.0,5,43.0,17.0,17.0,46.0,4.0,0.0,0.0,14,3,5,0,0,0
2005,2006-07,Watford,Middlesbrough,-4,-1,-2.0,-2,3.0,-5.0,2.0,-4.0,-2.0,0.0,0.0,-7,-5,-4,0,0,3
2006,2006-07,Aston Villa,Blackburn,-5,-7,-3.0,-5,-15.0,-3.0,-2.0,5.0,-5.0,0.0,0.0,-10,3,0,0,3,3
2007,2006-07,Tottenham,Chelsea,-3,-4,-1.0,-2,-9.0,-11.0,-3.0,14.0,0.0,0.0,0.0,-4,-10,-2,-12,-9,3
2008,2006-07,West Ham,Arsenal,-5,-3,-2.0,-4,-25.0,-20.0,3.0,-5.0,1.0,0.0,0.0,-5,-13,-5,-3,0,3
2009,2006-07,Blackburn,Man United,-2,-4,-2.0,-5,6.0,-1.0,0.0,-21.0,-3.0,0.0,0.0,-4,-12,-6,9,6,0
2010,2006-07,Chelsea,Watford,5,6,2.0,5,53.0,35.0,26.0,33.0,8.0,1.0,0.0,20,15,10,0,0,3
2011,2006-07,Everton,Aston Villa,-1,0,1.0,3,2.0,-1.0,5.0,7.0,2.0,0.0,0.0,5,-1,7,6,6,0
2012,2006-07,Man City,Newcastle,-5,-3,-1.0,1,4.0,-6.0,12.0,-8.0,-1.0,0.0,0.0,-8,5,7,0,6,1
2013,2006-07,Middlesbrough,West Ham,0,2,-1.0,-3,4.0,-2.0,4.0,18.0,-1.0,-1.0,0.0,-5,-1,6,-6,6,3
2014,2006-07,Portsmouth,Fulham,0,0,-2.0,-2,16.0,10.0,3.0,2.0,1.0,0.0,0.0,-5,4,10,6,6,1
2015,2006-07,Sheffield United,Bolton,-3,0,-2.0,0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,-13,-14,-4,0,0,1
2016,2006-07,Wigan,Charlton,5,8,2.0,5,7.0,4.0,-12.0,9.0,5.0,0.0,0.0,3,9,2,0,3,3
2017,2006-07,Arsenal,Liverpool,1,0,-1.0,1,3.0,6.0,0.0,-18.0,0.0,0.0,0.0,-1,3,8,3,9,3
2018,2006-07,Reading,Tottenham,-3,-3,-2.0,-3,-12.0,-9.0,14.0,-13.0,-6.0,0.0,0.0,-16,-2,6,0,0,3
2019,2006-07,Arsenal,Newcastle,4,3,1.0,1,0.0,7.0,0.0,-20.0,2.0,0.0,0.0,3,15,7,6,9,1
2020,2006-07,Chelsea,West Ham,5,5,3.0,3,9.0,3.0,12.0,8.0,-1.0,1.0,0.0,8,14,9,3,3,3
2021,2006-07,Everton,Bolton,-1,-1,0.0,0,-8.0,-3.0,6.0,6.0,-2.0,0.0,0.0,-3,-2,6,-3,-3,3
2022,2006-07,Man City,Fulham,-1,0,1.0,1,28.0,14.0,13.0,17.0,1.0,0.0,0.0,-3,-4,4,-6,-3,3
2023,2006-07,Middlesbrough,Liverpool,-4,-3,-4.0,-5,-30.0,-10.0,-11.0,13.0,3.0,0.0,0.0,-11,-5,9,-3,3,1
2024,2006-07,Portsmouth,Watford,0,1,0.0,0,8.0,19.0,13.0,3.0,-6.0,0.0,0.0,4,13,3,0,0,3
2025,2006-07,Reading,Charlton,0,-3,0.0,-1,-2.0,-3.0,12.0,2.0,-1.0,0.0,0.0,-8,9,3,0,0,3
2026,2006-07,Sheffield United,Man United,-7,-5,-5.0,-8,-27.0,-16.0,-16.0,10.0,4.0,0.0,0.0,-19,-17,-5,0,0,0
2027,2006-07,Blackburn,Tottenham,-1,-2,-1.0,-2,-2.0,-3.0,-2.0,1.0,0.0,0.0,0.0,-1,-2,0,-9,0,1
2028,2006-07,Wigan,Aston Villa,1,3,-1.0,-1,-4.0,0.0,-8.0,18.0,1.0,0.0,0.0,6,-5,3,6,3,1
2029,2006-07,Aston Villa,Middlesbrough,2,3,2.0,5,15.0,6.0,-1.0,9.0,2.0,0.0,0.0,-2,9,9,3,-3,1
2030,2006-07,Bolton,Arsenal,-7,-8,-6.0,-4,-6.0,-16.0,3.0,-2.0,-2.0,0.0,0.0,-4,-1,2,3,6,3
2031,2006-07,Charlton,Everton,2,0,1.0,1,5.0,8.0,-4.0,-19.0,-2.0,0.0,0.0,-2,-13,2,6,3,1
2032,2006-07,Fulham,Reading,3,4,0.0,2,19.0,9.0,9.0,27.0,4.0,0.0,0.0,9,-3,9,0,0,0
2033,2006-07,Liverpool,Man City,1,0,1.0,2,24.0,12.0,21.0,-7.0,0.0,0.0,0.0,12,3,11,9,9,3
2034,2006-07,West Ham,Sheffield United,1,3,0.0,2,29.0,13.0,15.0,29.0,10.0,0.0,0.0,12,2,7,0,0,3
2035,2006-07,Man United,Chelsea,0,3,-1.0,-2,4.0,6.0,3.0,-14.0,-3.0,-1.0,0.0,-1,1,0,-6,0,1
2036,2006-07,Newcastle,Portsmouth,-4,-1,-2.0,-2,-23.0,-14.0,-3.0,-6.0,6.0,0.0,0.0,10,-13,-2,3,6,3
2037,2006-07,Tottenham,Wigan,-2,0,-2.0,-4,-11.0,-11.0,-1.0,-2.0,1.0,1.0,0.0,5,-2,10,3,0,3
2038,2006-07,Watford,Sheffield United,-1,-1,1.0,2,-1.0,-2.0,15.0,11.0,1.0,0.0,0.0,0,-1,2,0,0,0
2039,2006-07,Aston Villa,Man City,-1,-2,1.0,2,5.0,-1.0,12.0,18.0,3.0,0.0,0.0,-1,9,6,-12,-6,0
2040,2006-07,Bolton,Chelsea,0,-2,2.0,3,-16.0,-7.0,7.0,-2.0,-3.0,0.0,0.0,-7,-1,-3,-12,-9,0
2041,2006-07,Fulham,Arsenal,-4,-5,-5.0,-5,-10.0,-11.0,-5.0,-16.0,-2.0,1.0,0.0,-8,-7,1,-15,-9,3
2042,2006-07,Liverpool,Portsmouth,-1,4,-2.0,-3,-4.0,-2.0,13.0,-23.0,-4.0,0.0,0.0,14,-5,9,12,6,1
2043,2006-07,Man United,Everton,2,3,2.0,3,16.0,15.0,3.0,-13.0,0.0,0.0,0.0,9,8,7,3,3,3
2044,2006-07,Arsenal,Tottenham,-2,-3,-1.0,-3,11.0,5.0,18.0,-2.0,7.0,0.0,0.0,1,5,8,6,6,3
2045,2006-07,Blackburn,Fulham,-2,-3,1.0,2,1.0,1.0,4.0,20.0,3.0,1.0,0.0,6,-6,3,3,-3,3
2046,2006-07,Middlesbrough,Man United,-2,-2,-1.0,-2,-23.0,-14.0,-8.0,-2.0,-1.0,0.0,0.0,-12,-14,-3,3,-3,0
2047,2006-07,Portsmouth,Aston Villa,0,1,0.0,-1,-18.0,-7.0,-4.0,0.0,4.0,0.0,0.0,-1,2,8,-12,0,1
2048,2006-07,Reading,Bolton,2,4,1.0,4,-10.0,-8.0,1.0,-6.0,-3.0,-1.0,0.0,-13,-2,-1,0,0,3
2049,2006-07,Sheffield United,Charlton,0,0,0.0,-3,8.0,3.0,-4.0,5.0,2.0,0.0,0.0,-8,2,0,0,0,3
2050,2006-07,Wigan,Liverpool,1,-3,0.0,-5,13.0,5.0,-6.0,8.0,4.0,-1.0,0.0,-7,-5,-5,-6,-3,0
2051,2006-07,Everton,West Ham,1,-1,-1.0,-3,-3.0,-1.0,-1.0,17.0,2.0,0.0,0.0,-2,8,1,-3,0,3
2052,2006-07,Man City,Watford,5,6,4.0,2,7.0,9.0,-4.0,13.0,0.0,0.0,0.0,6,8,7,0,0,1
2053,2006-07,Charlton,Blackburn,-3,-3,1.0,2,-13.0,-12.0,0.0,-1.0,3.0,-1.0,0.0,-7,-6,-3,-3,3,3
2054,2006-07,Tottenham,Middlesbrough,2,2,1.0,1,8.0,5.0,-2.0,6.0,0.0,1.0,0.0,9,3,11,0,6,3
2055,2006-07,Newcastle,Reading,2,5,1.0,5,23.0,14.0,16.0,33.0,10.0,0.0,0.0,14,-12,5,0,0,3
2056,2006-07,West Ham,Wigan,-3,0,0.0,0,-10.0,-3.0,13.0,-4.0,6.0,0.0,0.0,1,-5,6,0,-3,0
2057,2006-07,Blackburn,Newcastle,2,3,2.0,2,-6.0,-2.0,-8.0,-1.0,-3.0,1.0,0.0,1,1,3,-3,-3,0
2058,2006-07,Bolton,West Ham,2,0,2.0,1,5.0,9.0,0.0,-20.0,4.0,0.0,0.0,1,9,-1,6,9,3
2059,2006-07,Liverpool,Fulham,3,6,4.0,3,13.0,7.0,2.0,-5.0,0.0,0.0,0.0,9,7,9,6,6,3
2060,2006-07,Man United,Man City,2,3,1.0,7,13.0,5.0,3.0,12.0,0.0,-1.0,0.0,13,11,10,-3,3,3
2061,2006-07,Middlesbrough,Wigan,0,-3,0.0,0,-1.0,-3.0,2.0,16.0,4.0,1.0,0.0,-4,-5,4,-3,-3,1
2062,2006-07,Portsmouth,Everton,0,-2,-2.0,-2,3.0,0.0,-10.0,-3.0,3.0,1.0,0.0,-6,2,7,-9,-9,3
2063,2006-07,Tottenham,Charlton,2,2,1.0,-1,3.0,-1.0,-2.0,-3.0,0.0,1.0,0.0,8,8,14,3,-3,3
2064,2006-07,Watford,Reading,-3,-8,-2.0,-6,-6.0,5.0,7.0,23.0,6.0,1.0,0.0,0,-12,-3,0,0,1
2065,2006-07,Chelsea,Arsenal,-2,4,-2.0,3,21.0,12.0,-8.0,-3.0,-5.0,-1.0,0.0,3,5,7,3,0,1
2066,2006-07,Sheffield United,Aston Villa,0,3,-3.0,-6,26.0,10.0,9.0,-2.0,-1.0,0.0,0.0,-5,-8,2,0,0,1
2067,2006-07,Chelsea,Newcastle,-4,-4,-2.0,0,6.0,-2.0,-4.0,12.0,1.0,0.0,0.0,6,12,6,0,9,3
2068,2006-07,Wigan,Arsenal,-3,-3,-1.0,0,-6.0,-4.0,1.0,-9.0,-3.0,0.0,0.0,-6,-5,-4,-6,-3,0
2069,2006-07,Arsenal,Portsmouth,1,3,2.0,4,1.0,-1.0,2.0,-3.0,-4.0,-1.0,0.0,13,1,6,9,6,1
2070,2006-07,Aston Villa,Bolton,-1,-1,-2.0,0,-2.0,1.0,-2.0,11.0,0.0,0.0,0.0,-8,-2,4,3,0,0
2071,2006-07,Charlton,Liverpool,-5,-4,-2.0,-1,-23.0,-12.0,-4.0,1.0,2.0,0.0,0.0,-10,-13,4,0,3,0
2072,2006-07,Newcastle,Watford,6,6,3.0,4,36.0,17.0,7.0,29.0,5.0,0.0,0.0,14,6,7,0,0,3
2073,2006-07,Reading,Blackburn,1,4,2.0,3,-6.0,-7.0,-3.0,-2.0,-3.0,0.0,0.0,-15,10,4,0,0,0
2074,2006-07,Wigan,Sheffield United,-1,-2,1.0,4,3.0,2.0,5.0,1.0,-3.0,0.0,0.0,11,6,0,0,0,0
2075,2006-07,Everton,Chelsea,-1,-4,-1.0,-4,-24.0,-11.0,-7.0,-3.0,2.0,0.0,0.0,-10,-8,0,-9,-6,0
2076,2006-07,Man City,Tottenham,-5,-3,0.0,3,2.0,5.0,-4.0,15.0,1.0,1.0,0.0,-10,-4,1,-12,-6,0
2077,2006-07,West Ham,Man United,-7,-7,-1.0,-3,-34.0,-11.0,-7.0,5.0,3.0,0.0,0.0,-7,-17,-1,-12,-6,3
2078,2006-07,Fulham,Middlesbrough,-1,2,0.0,-1,-5.0,-4.0,-10.0,-11.0,3.0,-1.0,0.0,2,2,6,-6,3,3
2079,2006-07,Arsenal,Blackburn,1,5,-1.0,1,-6.0,-4.0,-1.0,-18.0,-4.0,-1.0,0.0,2,12,4,9,9,3
2080,2006-07,Aston Villa,Man United,-1,-4,-1.0,0,-20.0,-11.0,-8.0,10.0,-1.0,0.0,0.0,-14,-8,-7,-15,-9,0
2081,2006-07,Fulham,West Ham,-1,-1,0.0,0,-17.0,-7.0,-14.0,4.0,-3.0,0.0,0.0,-3,7,-1,-12,-9,1
2082,2006-07,Liverpool,Watford,11,9,5.0,7,63.0,35.0,24.0,26.0,4.0,0.0,0.0,18,16,13,0,0,3
2083,2006-07,Man City,Bolton,-3,-5,-1.0,-3,3.0,3.0,9.0,-1.0,-4.0,1.0,0.0,-7,-9,1,-3,-3,0
2084,2006-07,Middlesbrough,Charlton,1,-2,-1.0,0,3.0,5.0,2.0,12.0,-1.0,1.0,0.0,-1,1,7,-6,-3,3
2085,2006-07,Newcastle,Tottenham,-4,-3,-2.0,-2,-13.0,-12.0,-5.0,-3.0,2.0,-1.0,0.0,-2,-6,5,-9,3,3
2086,2006-07,Portsmouth,Sheffield United,6,5,3.0,6,38.0,19.0,16.0,47.0,6.0,1.0,0.0,4,9,11,0,0,3
2087,2006-07,Reading,Everton,2,0,3.0,6,-6.0,0.0,-4.0,-3.0,-2.0,0.0,0.0,-10,3,3,0,0,0
2088,2006-07,Wigan,Chelsea,-8,-6,-3.0,-3,-5.0,-2.0,-1.0,-10.0,-5.0,0.0,0.0,-9,-11,-2,-6,-3,0
2089,2006-07,Blackburn,Liverpool,-1,-6,-3.0,-7,-26.0,-8.0,-3.0,-5.0,3.0,1.0,0.0,-3,-14,-9,-6,-6,3
2090,2006-07,Bolton,Newcastle,3,6,1.0,4,12.0,3.0,-1.0,6.0,5.0,-1.0,0.0,-1,6,0,3,9,3
2091,2006-07,Chelsea,Reading,7,9,2.0,4,41.0,22.0,19.0,34.0,7.0,0.0,0.0,20,7,13,3,0,1
2092,2006-07,Everton,Middlesbrough,0,-1,1.0,3,-20.0,-13.0,-11.0,7.0,3.0,0.0,0.0,3,7,8,6,6,1
2093,2006-07,Man United,Wigan,4,4,1.0,1,19.0,11.0,12.0,5.0,0.0,-2.0,0.0,8,12,7,9,3,3
2094,2006-07,Sheffield United,Man City,-3,0,-1.0,2,7.0,7.0,0.0,-17.0,3.0,0.0,0.0,-6,-1,1,0,0,0
2095,2006-07,Tottenham,Aston Villa,6,5,4.0,1,8.0,5.0,-5.0,-8.0,0.0,0.0,0.0,11,2,9,0,6,3
2096,2006-07,Watford,Arsenal,-6,-6,-2.0,-1,-30.0,-15.0,-12.0,11.0,-1.0,0.0,0.0,-17,-15,-1,-3,0,0
2097,2006-07,West Ham,Portsmouth,0,3,0.0,0,-1.0,-5.0,2.0,5.0,0.0,1.0,0.0,8,-12,-3,-6,-3,0
2098,2006-07,Charlton,Fulham,-1,-1,1.0,-2,-1.0,-1.0,-5.0,-20.0,2.0,-1.0,0.0,-1,-7,7,-3,6,1
2099,2006-07,Blackburn,Middlesbrough,2,4,-1.0,-3,-2.0,1.0,-8.0,-2.0,2.0,0.0,0.0,8,1,6,3,0,3
2100,2006-07,Bolton,Portsmouth,3,9,1.0,3,-7.0,-9.0,-5.0,11.0,7.0,0.0,0.0,9,1,4,3,3,3
2101,2006-07,Charlton,Aston Villa,1,1,2.0,0,-8.0,-4.0,-8.0,-10.0,-2.0,0.0,0.0,3,-9,2,-3,0,3
2102,2006-07,Chelsea,Fulham,5,5,2.0,2,14.0,5.0,-1.0,-14.0,-1.0,-2.0,0.0,11,11,10,9,9,1
2103,2006-07,Everton,Newcastle,-2,-2,-2.0,2,-10.0,-8.0,10.0,2.0,-1.0,0.0,0.0,-4,4,2,3,6,3
2104,2006-07,Man United,Reading,6,6,0.0,3,50.0,29.0,27.0,33.0,4.0,0.0,0.0,19,8,13,0,0,3
2105,2006-07,Sheffield United,Arsenal,-5,-1,1.0,4,-15.0,-5.0,-11.0,-17.0,5.0,0.0,0.0,-17,-13,1,-3,0,3
2106,2006-07,Tottenham,Liverpool,0,0,2.0,-1,-15.0,-9.0,-8.0,20.0,-1.0,0.0,0.0,-2,-2,8,-6,3,0
2107,2006-07,West Ham,Man City,-1,3,-1.0,0,3.0,-4.0,-3.0,13.0,5.0,1.0,0.0,6,-4,5,0,6,0
2108,2006-07,Fulham,Watford,-2,-4,-1.0,-5,3.0,11.0,5.0,7.0,-7.0,-2.0,0.0,9,9,6,0,0,1
2109,2006-07,Liverpool,Bolton,1,3,0.0,3,17.0,12.0,-6.0,-5.0,-5.0,0.0,0.0,5,-1,12,0,9,3
2110,2006-07,Man City,Everton,-3,0,-3.0,-2,-9.0,-1.0,0.0,4.0,-1.0,-1.0,0.0,-4,-4,-2,-6,3,3
2111,2006-07,Middlesbrough,Sheffield United,3,4,1.0,4,31.0,16.0,16.0,39.0,4.0,0.0,0.0,7,-2,8,-3,0,3
2112,2006-07,Newcastle,Man United,-5,-6,3.0,1,-30.0,-13.0,-10.0,5.0,4.0,0.0,0.0,-5,-12,0,-15,-9,1
2113,2006-07,Portsmouth,Tottenham,2,0,0.0,-2,-5.0,-5.0,0.0,4.0,0.0,0.0,0.0,-12,2,8,-9,3,1
2114,2006-07,Reading,West Ham,-3,-2,-3.0,-3,-13.0,-8.0,11.0,-7.0,0.0,1.0,0.0,-12,8,1,3,0,3
2115,2006-07,Wigan,Blackburn,0,-4,-1.0,-2,-2.0,-2.0,-11.0,4.0,0.0,-1.0,0.0,-4,-3,-2,-6,-3,0
2116,2006-07,Arsenal,Charlton,4,2,2.0,1,9.0,3.0,6.0,-8.0,3.0,0.0,0.0,9,14,11,15,9,3
2117,2006-07,Aston Villa,Chelsea,-5,-5,-3.0,-2,-13.0,-2.0,-3.0,-2.0,-1.0,1.0,0.0,-15,-12,-6,-6,3,1
2118,2006-07,Blackburn,Arsenal,-1,4,-2.0,2,-12.0,-9.0,3.0,5.0,5.0,0.0,0.0,-2,-7,6,-9,-3,0
2119,2006-07,Bolton,Man City,1,-3,3.0,2,-6.0,-6.0,10.0,1.0,1.0,0.0,0.0,7,5,3,9,-3,1
2120,2006-07,Charlton,Middlesbrough,0,0,1.0,1,2.0,3.0,1.0,-15.0,-3.0,1.0,0.0,1,-4,6,0,3,0
2121,2006-07,Chelsea,Wigan,2,3,2.0,5,17.0,3.0,5.0,1.0,-1.0,0.0,0.0,9,15,2,9,3,3
